,okpdtr,cv_avg_salary,cv_count,count_candidate,work_places,vacancy_count,vac_avg_salary,id,okpdtr_name,okz,okz_subgroup,description
194,118274.0,42142.857142857145,7,4,44,15,65914.7111111111,3635,Дефектоскопист по газовому и жидкостному контролю,7127,71,Строители-монтажники и рабочие родственных професс
195,118306.0,39032.617021276594,141,109,447,216,58350.76729281614,3636,Дефектоскопист по магнитному и ультразвуковому контролю,7127,71,Строители-монтажники и рабочие родственных професс
196,118339.0,54141.878787878784,99,76,223,117,63834.079772079785,3637,"Дефектоскопист рентгено-, гаммаграфирования",7127,71,Строители-монтажники и рабочие родственных професс
197,118382.0,62130.0,2,2,2,1,69460.66666666667,3640,Дизелист плавучего бурильного агрегата в море,8113,81,Бурильщики скважин и колодцев и родственные профес
198,118433.0,15000.0,1,1,4,4,57911.0,3643,Диффузорщик целлюлозы,8171,81,Операторы автоматических сборочных линий управляют
199,118471.0,34002.5,10,7,187,60,70383.21812885361,3645,Доводчик,8112,81,Операторы аппаратчики и машинисты установок по обр
200,118537.0,47000.0,1,1,41,19,52699.56140350877,3648,Доводчик-притирщик,7223,72,"Станочники на металлообрабатывающих станках, налад"
201,118560.0,28250.0,12,9,27,15,61239.666666666664,3650,Дозиметрист,5414,54,
202,118581.0,30041.666666666668,12,6,72,37,54076.98383553943,3651,Дозировщик,8112,81,Операторы аппаратчики и машинисты установок по обр
203,118698.0,30000.0,2,2,32,21,56114.863674440545,3657,Дозировщик компонентов бетонных смесей,7114,71,Горнорабочие и рабочие других профессий по добыче
204,118715.0,22154.0,1,1,22,6,56006.6111111111,3658,Дозировщик медицинских препаратов,8131,81,Операторы печей отжига стекла и стеклоизделий и об
205,118749.0,30000.0,2,2,31,12,51705.8888888889,3660,Дозировщик пищевой продукции,7511,75,Рабочие по обслуживанию и ремонту путевых машин и
206,118876.0,35000.0,8,2,122,14,56334.309523809534,3668,Дорожно-путевой рабочий,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
207,118895.0,26422.58146964856,626,388,12120,1445,54379.0440864815,3669,Дорожный рабочий,3123,31,Техники и операторы по обслуживанию промышленных р
208,118912.0,42500.0,2,2,18,7,55534.4761904762,3670,Доставщик крепежных материалов в шахту,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
209,118950.0,19302.392156862745,255,181,2025,866,51177.27972753354,3672,Дояр,6121,61,Работники (фермеры) по производству молочной и жив
210,118977.0,90000.0,1,1,10,6,104659.0,3673,Драгер,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
211,119012.0,60000.0,1,1,6,4,60503.99999999999,3675,Драпировщик,3432,34,Средний юридический персонал и персонал родственны
212,119072.0,92000.0,3,3,98,43,58483.82330034788,3679,Дробильщик,8112,81,Операторы аппаратчики и машинисты установок по обр
213,119099.0,51875.0,16,12,227,97,57609.82211157826,3681,Дробильщик,7114,71,Горнорабочие и рабочие других профессий по добыче
214,119169.0,33000.0,1,1,1,1,49022.333333333336,3685,Дробильщик компонентов обмазки,7213,72,Вальцовщики осуществляют вальцовку правку и чистку
215,119258.0,25000.0,1,1,3,2,68519.33333333333,3692,"Дробильщик шлифзерна, шлифпорошков и шихтовых материалов",7311,73,Рабочие занятые изготовлением и ремонтом прецизион
216,119296.0,25000.0,1,1,48,14,50661.42857142857,3696,Дровокол,9215,92,Неквалифицированные рабочие сельского лесного охот
217,119309.0,20000.0,2,2,46,27,51880.87654320988,3697,Дрожжевод,7512,75,Рабочие по обслуживанию и ремонту оборудования мет
218,119391.0,26093.458333333332,48,28,44,31,52088.4345321479,3702,Егерь,5164,51,
219,119455.0,33012.166666666664,96,75,1131,350,56913.28349969849,3705,Жестянщик,7127,71,Строители-монтажники и рабочие родственных професс
220,119474.0,30619.04761904762,21,16,27,9,49085.03703703704,3706,Живописец,7316,73,Рабочие выполняющие прецизионные работы по металлу
